training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0086942,-2.8980439,0.008694131,1.0601668,34.380516,1.0,-34.380516,1.0,0.22182047,0.0,-27.882977,-79.38734,7.926071,-5.015334,82.19005,0.5076696,-27.485565,-79.11061,0.07542205,1.008575,-2.8583257,0.0085749775,1.0204486,33.91832,1.0,-33.91832,1.0,0.2569039,0.0,-27.766603,-77.86102,0.9088768,-27.363358,-77.94502,0.07824641,0.00163626446723938,693.0420846939087,230000
1.0087191,-2.9063635,0.00871909,1.0684865,34.13321,1.0,-34.13321,1.0,0.20218441,0.0,-27.500193,-79.59585,8.123459,-6.5658865,72.4761,1.1600798,-27.091095,-79.26924,0.08264525,1.0087464,-2.9166646,0.008749995,1.0787878,34.600716,0.9999964,-34.600594,1.0,0.23895243,0.0,-27.953644,-83.66699,0.59913945,-27.527485,-83.57129,0.07915127,0.001636011028289795,701.2221448421478,235000
1.0085891,-2.8819685,0.008645905,1.0440915,33.50397,0.9999432,-33.502068,1.0,0.8254304,0.0,-28.209343,-78.73674,12.893278,-6.67957,109.938774,2.002656,-27.735985,-78.562225,0.120243475,1.0086004,-2.871829,0.008615487,1.0339519,34.11816,0.9999849,-34.117645,1.0,0.6568694,0.8210653,-28.085041,-81.83523,1.8176687,-27.721203,-81.82065,0.11527958,0.0016331197261810302,709.3877482414246,240000
1.0086236,-2.87453,0.00862359,1.036653,34.1856,1.0,-34.1856,1.0,0.19807808,0.0,-27.238749,-82.87095,7.265168,-2.6801653,51.511147,0.5934659,-26.822056,-82.70852,0.07620077,1.0086699,-2.8903275,0.008670982,1.0524504,34.422123,0.99999887,-34.422085,1.0,0.21291193,0.0,-27.067492,-80.6165,0.58800244,-26.673622,-80.504265,0.076629154,0.0016331404209136962,717.5534551143646,245000
1.0087379,-2.913256,0.008739768,1.0753789,35.171417,0.9999982,-35.171356,1.0,0.20297927,0.0,-28.904205,-81.80484,7.6072445,-6.622449,81.184135,1.3354017,-28.518938,-81.54852,0.076140665,1.0086797,-2.8932524,0.008679757,1.0553753,32.980698,1.0,-32.980698,1.0,0.19411507,0.0,-28.39896,-79.918526,0.942449,-28.041225,-79.80264,0.074116245,0.0016326482772827148,725.7167015075684,250000
1.0085179,-2.8502834,0.008550851,1.0124065,34.053825,0.999967,-34.0527,1.0,0.2791848,0.0,-28.164259,-81.82562,8.859144,-7.641638,88.11173,0.52847123,-27.780455,-81.8539,0.07967006,1.00867,-2.8899727,0.008669918,1.0520957,35.151398,1.0,-35.151398,1.0,0.30604523,0.0,-28.45486,-76.79176,0.79627275,-28.08744,-76.17479,0.07806483,0.0016363809108734132,733.898610830307,255000
1.0087067,-2.902213,0.008706639,1.0643358,34.7322,1.0,-34.7322,1.0,0.21118706,0.0,-26.72728,-81.25028,2.5043576,-3.5317197,39.03305,1.371075,-26.31642,-81.289734,0.08314043,1.0087014,-2.9013352,0.008704005,1.0634581,35.508926,0.99999744,-35.508835,1.0,0.16893566,0.0,-26.600197,-80.85011,1.1372001,-26.209976,-80.57689,0.07567847,0.0016339833736419677,742.068532705307,260000
1.0085067,-2.8355424,0.008506628,0.99766535,32.25553,1.0,-32.25553,1.0,0.32776582,0.0,-27.828545,-81.376366,5.408076,-7.5975113,94.48458,0.825198,-27.405823,-81.2282,0.080647044,1.0085986,-2.8661952,0.008598586,1.0283182,33.926407,1.0,-33.926407,1.0,0.23015636,0.0,-26.096378,-78.18504,1.4006681,-25.71143,-78.02876,0.075405866,0.0016382405281066895,750.2597398757935,265000
1.0085086,-2.8365335,0.008509601,0.99865645,34.19514,0.999999,-34.195107,1.0,0.43766427,0.0,-28.230728,-79.69125,17.875525,-18.072384,167.5737,0.7069345,-27.8433,-79.30533,0.07669595,1.0087509,-2.916956,0.008750869,1.0790789,34.31411,1.0,-34.31411,1.0,0.24819478,0.0,-25.73191,-82.647995,0.72905636,-25.332836,-82.31159,0.072848365,0.0016349404335021973,758.4344465732574,270000
1.0086008,-2.8669572,0.008600871,1.02908,34.883278,1.0,-34.883278,1.0,0.18362552,0.0,-26.88229,-79.604034,12.252346,-12.2283745,106.85312,0.82961804,-26.499222,-79.49326,0.07255407,1.0087281,-2.9093697,0.008728109,1.0714927,33.770298,1.0,-33.770298,1.0,0.18126765,0.0,-26.880314,-79.83007,0.85749936,-26.449411,-79.45158,0.08114578,0.001631040906906128,766.5896563529968,275000
1.0086466,-2.8822095,0.008646628,1.0443324,34.35328,1.0,-34.35328,1.0,0.23502496,0.0,-27.241909,-83.137596,7.1565657,-5.974482,73.61752,0.9250814,-26.866062,-82.70802,0.07644984,1.0086269,-2.8756795,0.0086270375,1.0378023,34.61252,0.99999994,-34.61252,1.0,0.19536379,0.0,-25.8278,-83.23931,0.84571713,-25.448029,-83.08932,0.07699205,0.0016364537239074706,774.7719297409058,280000
1.0085266,-2.8422036,0.00852661,1.0043266,34.332348,1.0,-34.332348,1.0,0.24899714,0.0,-28.499332,-80.2131,20.27133,-18.099163,136.51462,0.7857542,-28.118258,-80.1035,0.07179432,1.0086417,-2.8805647,0.008641695,1.0426878,34.746567,1.0,-34.746567,1.0,0.20277354,0.0,-28.141512,-79.46595,0.90104014,-27.732506,-79.223076,0.08183362,0.0016365814208984374,782.954841375351,285000
