training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.2839425,-7.6131415,2.2839425,0.06540832,36.433548,1.0,-36.433548,1.0,1.7186246,0.0,-25.891079,-77.21053,2.5119677,-3.337459,53.718567,0.5818453,-25.542236,-77.34577,0.18850014,3.309289,-7.697735,2.3093204,0.08655666,35.813717,0.9999684,-35.812584,1.0,2.1094031,0.0,-25.78621,-79.03921,0.7544467,-25.4347,-78.82942,0.14377353,0.0019832153797149656,837.13010430336,200000
3.2842891,-7.614297,2.2842891,0.06569718,36.027176,1.0,-36.027176,1.0,1.4815681,0.0,-26.847713,-77.19295,1.7791537,-2.3587742,44.72033,0.45370585,-26.449175,-76.99699,0.16054805,3.3113961,-7.704669,2.3114007,0.08829017,35.35824,0.9999955,-35.358078,1.0,1.8400803,0.0,-25.910347,-77.73133,0.4950863,-25.593407,-77.49643,0.16805777,0.041845525455474854,1046.3577375411987,205000
3.282639,-7.6088114,2.2826433,0.064325765,35.933235,0.99999565,-35.93308,1.0,1.9122417,0.0,-26.285027,-80.07153,7.2108984,-7.492436,87.37048,0.7555835,-25.88512,-79.89041,0.14524797,3.304979,-7.6832633,2.304979,0.082938835,35.50713,1.0,-35.50713,1.0,1.5988226,0.0,-25.912128,-78.598656,0.4870806,-25.539135,-78.25343,0.16633166,0.002005089807510376,1056.3831915855408,210000
3.2845142,-7.615047,2.2845142,0.065884665,36.196556,1.0,-36.196556,1.0,1.8694525,0.0,-25.93198,-78.86523,7.402067,-6.1121817,103.7203,0.4184217,-25.616829,-78.48563,0.15710154,3.3093102,-7.6977005,2.3093102,0.08654802,36.932384,1.0,-36.932384,1.0,1.8472573,0.0,-26.300167,-80.59029,0.4839488,-25.914257,-79.91265,0.213281,0.0020046646118164063,1066.4065208435059,215000
3.28113,-7.603796,2.281139,0.06307194,34.761932,0.9999912,-34.761627,1.0,1.4858499,0.0,-25.615509,-80.26722,1.9172758,-2.1581962,42.835274,0.7401079,-25.281235,-79.9738,0.13327968,3.3072631,-7.690877,2.3072631,0.084842116,35.811134,1.0,-35.811134,1.0,1.5239371,0.0,-27.282177,-77.11498,0.41651517,-26.975254,-76.87456,0.13381007,0.0020015706062316892,1076.4143788814545,220000
3.2828348,-7.6094484,2.2828348,0.06448513,35.939552,0.99999994,-35.939552,1.0,1.369588,0.0,-25.491734,-80.30714,1.9645345,-1.646635,39.211025,0.87747276,-25.137434,-80.11346,0.16226599,3.3077528,-7.692521,2.3077564,0.08525325,35.110462,0.9999964,-35.110336,1.0,1.5365762,0.0,-25.772842,-78.28622,0.41297793,-25.320368,-77.90084,0.16609547,0.0020063589572906493,1086.4461781978607,225000
3.283846,-7.612842,2.2838528,0.0653335,36.16793,0.9999932,-36.167686,1.0,1.3599037,0.0,-25.58905,-79.00026,3.13932,-3.8873901,54.983337,0.4369116,-25.27439,-79.0182,0.1259082,3.3166342,-7.7221556,2.3166466,0.09266186,35.90317,0.9999877,-35.902733,1.0,1.6153495,0.0,-25.936539,-80.01881,0.6650957,-25.56772,-79.82164,0.21614008,0.001994363355636597,1096.4180002212524,230000
3.2859638,-7.6198864,2.285966,0.06709446,36.480186,0.9999978,-36.480106,1.0,1.2326801,0.0,-26.114723,-78.48932,6.115519,-4.790131,71.733086,0.52086484,-25.80407,-78.27135,0.134025,3.3038416,-7.6794715,2.3038416,0.08199083,35.55056,1.0,-35.55056,1.0,2.170791,0.0,-27.095402,-80.13715,0.71655416,-26.723015,-79.93704,0.18652956,0.002009430122375488,1106.46515583992,235000
3.28461,-7.615367,2.28461,0.06596457,35.81701,1.0,-35.81701,1.0,1.5950537,0.0,-26.591667,-82.36934,2.1079755,-3.0048413,56.798676,0.6918417,-26.231544,-81.79606,0.16330984,3.3057034,-7.6856995,2.30571,0.0835479,37.330288,0.99999326,-37.330036,1.0,1.5506794,0.0,-26.188774,-77.64205,0.9080225,-25.836502,-77.25359,0.17175066,0.0020020134449005127,1116.4752280712128,240000
3.2793112,-7.597703,2.2793112,0.06154877,37.136787,1.0,-37.136787,1.0,1.4212255,0.0,-26.127644,-75.60864,1.9414735,-1.9118432,45.53606,0.8189058,-25.732557,-75.362015,0.16886325,3.3065732,-7.6885986,2.3065796,0.08427258,36.722137,0.9999936,-36.721905,1.0,1.4447086,0.0,-26.457779,-80.75346,0.54440695,-26.090448,-80.738266,0.19824527,0.0020050005912780763,1126.500236272812,245000
