training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
294.3762,0.18746969,-7.7346854,0.09579437,1.0,25.902618,-18.668673,175.03726,0.6438658,-30.981663,-94.29377,0.29953688,287.601,0.13109449,-7.7965074,0.11124985,1.0,0.629763,-32.156868,-93.2705,0.28011587,0.0018435853958129883,1801.996071100235,410000
297.76434,0.18224597,-7.6902685,0.08469014,1.0,16.50208,-21.443995,137.99805,0.5710503,-32.75448,-95.21577,0.22419196,284.69623,0.16626891,-7.800377,0.112217255,1.0,0.5624843,-31.154795,-93.57033,0.34031606,0.0018256407260894775,1811.1242802143097,415000
277.181,0.12617622,-7.6958256,0.0860794,1.0,8.320856,-8.945339,109.40736,0.56027424,-30.744118,-93.21282,0.2638537,262.3129,0.10135945,-7.7872725,0.108941056,1.0,0.5769648,-30.826832,-93.68277,0.381773,0.0018495676517486573,1820.3721234798431,420000
291.72186,0.19418082,-7.712449,0.090235166,1.0,21.223984,-23.17781,146.27245,0.48949343,-31.24572,-93.46704,0.24370632,302.77014,0.1750345,-7.8104253,0.11472925,1.0,0.58164304,-31.626335,-94.77491,0.24396735,0.0018519606590270995,1829.6319329738617,425000
281.00253,0.17284824,-7.6853943,0.08347155,1.0,10.614655,-9.122414,114.2303,0.35502246,-31.41869,-96.25399,0.23882954,285.34708,0.17146777,-7.7975836,0.111518964,1.0,0.34981024,-30.110813,-94.28287,0.26258576,0.0018403330326080321,1838.8336033821106,430000
305.11484,0.21807486,-7.6960945,0.0861465,1.0,18.151173,-21.05071,148.06973,0.3641948,-31.384579,-95.45911,0.26039833,301.77243,0.14855789,-7.807736,0.114056945,1.0,0.4864842,-29.987158,-95.08548,0.26926902,0.0018467648029327393,1848.0674328804016,435000
286.64078,0.17439312,-7.7036443,0.08803406,1.0,11.848933,-7.3174934,105.090454,0.55288106,-30.241081,-95.25261,0.23222059,294.6609,0.16876343,-7.800212,0.11217593,1.0,0.52357674,-30.545244,-93.094025,0.33023804,0.0019168666362762452,1857.651772260666,440000
279.52008,0.16420487,-7.7017546,0.08756163,1.0,15.918324,-13.243715,124.993744,0.32062232,-30.547493,-95.0063,0.25973558,298.9591,0.21942304,-7.812518,0.115252465,1.0,0.6825004,-32.18877,-93.77658,0.34937185,0.001836300563812256,1866.833280324936,445000
276.36322,0.1416957,-7.700214,0.08717648,1.0,19.257322,-24.279331,155.55684,0.53364205,-29.90426,-94.64486,0.3322099,304.75275,0.2096022,-7.783887,0.10809474,1.0,0.6682615,-30.68443,-94.534836,0.28649765,0.00185224609375,1876.0945162773132,450000
279.37744,0.16153918,-7.71391,0.09060046,1.0,9.03304,-11.608059,113.68335,0.73930204,-30.111282,-94.29512,0.2755545,295.3479,0.20585898,-7.815344,0.115958914,1.0,0.54316175,-28.400368,-93.330246,0.2827596,0.0018522845268249511,1885.3559436798096,455000
