training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
92.21014,0.18272008,-2.3823175,0.5444405,1.0,5.0844636,-5.6594224,71.76311,0.27176794,-29.515749,-87.50721,0.18273261,94.48482,0.18216717,-2.4002624,0.5623853,1.0,0.50015914,-28.614874,-90.28038,0.16623318,0.0013568222522735596,873.668541431427,395000
91.713135,0.16771212,-2.4097404,0.57186353,1.0,2.784932,-4.2609987,65.3651,0.35599884,-28.624691,-92.77493,0.19631448,90.44609,0.12412873,-2.466783,0.628906,1.0,0.32929868,-26.890182,-90.76286,0.18144302,0.001359828472137451,880.4676895141602,400000
86.792534,0.14101778,-2.457422,0.619545,1.0,4.177095,-4.1076274,68.91218,0.2997923,-28.036345,-87.917145,0.1752446,89.3947,0.14437886,-2.445918,0.60804105,1.0,0.36507466,-28.712152,-92.32407,0.18667094,0.015123212575912476,956.0837585926056,405000
90.50957,0.15435944,-2.4325123,0.5946351,1.0,5.3975186,-6.4220486,76.59147,0.3175979,-29.252327,-89.65045,0.18844876,91.02463,0.15009655,-2.4188995,0.5810226,1.0,0.24234071,-28.331898,-91.40561,0.17704694,0.0013555448055267334,962.861487865448,410000
89.80359,0.15060565,-2.4090095,0.5711323,1.0,4.160768,-4.4475565,68.12496,0.72724605,-30.049309,-92.707565,0.17630963,92.9467,0.16124502,-2.4210668,0.5831896,1.0,0.330059,-27.756254,-87.15538,0.16883373,0.0013520693302154542,969.6218407154083,415000
90.82803,0.17816521,-2.4152632,0.5773864,1.0,3.0730913,-4.4099846,61.908127,0.31954467,-29.332424,-91.6794,0.1559692,91.306274,0.15626821,-2.4251323,0.58725524,1.0,0.3959857,-29.129595,-90.78381,0.18418142,0.0013558990001678467,976.4013409614563,420000
91.98744,0.1788503,-2.3882427,0.5503656,1.0,7.8263803,-5.2618995,84.94289,0.22948396,-26.548891,-88.11029,0.17303547,90.433365,0.1613213,-2.3946626,0.5567855,1.0,0.23341495,-29.311949,-91.154434,0.15150332,0.0013474650859832764,983.1386721134186,425000
89.85855,0.16396326,-2.4069057,0.56902874,1.0,4.6097865,-4.7488008,55.84826,0.24838948,-28.166271,-89.033264,0.14932917,86.078964,0.12865646,-2.4354413,0.59756416,1.0,0.25659618,-27.754887,-93.86374,0.1689462,0.0013427644729614259,989.8525002002716,430000
95.57466,0.19252978,-2.3890762,0.55119926,1.0,4.1572456,-5.086298,66.85256,0.35061,-29.283264,-92.66484,0.18768059,94.88034,0.20316774,-2.411436,0.57355917,1.0,0.2892645,-29.110382,-90.69281,0.15979475,0.0013580498218536377,996.6427562236786,435000
92.27725,0.20156342,-2.3759623,0.5380852,1.0,3.4259417,-2.5452266,53.681168,0.23443937,-29.38784,-89.56813,0.19212899,88.433624,0.11966928,-2.4546928,0.6168157,1.0,0.17767914,-28.385727,-91.94388,0.19300006,0.0013480342864990234,1003.3829336166382,440000
88.324875,0.155696,-2.4264274,0.5885504,1.0,5.7529564,-4.4602532,64.70562,0.5081066,-27.644573,-88.08969,0.160583,93.449615,0.18935972,-2.424264,0.5863869,1.0,0.23519836,-29.51346,-93.39351,0.16206233,0.0013542088508605957,1010.1539912223816,445000
94.326294,0.16339274,-2.4261525,0.5882754,1.0,8.326269,-8.564217,97.55992,0.35271627,-27.475565,-93.10451,0.16413303,86.735085,0.13400534,-2.462276,0.6243989,1.0,0.42925745,-27.389744,-93.23624,0.16223846,0.0013487028121948242,1016.897510766983,450000
94.9915,0.18389969,-2.4120512,0.5741742,1.0,5.0827622,-4.3637133,71.03691,0.40033132,-29.42361,-93.29369,0.15993792,94.33827,0.15103143,-2.4302793,0.59240216,1.0,0.56330776,-28.554691,-92.10312,0.16946559,0.001350218629837036,1023.648609161377,455000
89.69883,0.17525078,-2.4143524,0.5764753,1.0,3.0501235,-3.3211472,51.40176,0.2776048,-28.316181,-89.84445,0.18318945,89.9933,0.16168213,-2.436837,0.5989598,1.0,0.3218931,-28.483139,-93.484314,0.1807256,0.0013547821044921876,1030.4225254058838,460000
91.64346,0.19769391,-2.3662815,0.5284044,1.0,7.286274,-12.541806,105.8546,0.33277375,-27.33491,-89.49817,0.17260364,94.26584,0.1752199,-2.4365697,0.59869266,1.0,0.45984972,-27.344883,-90.07039,0.17188483,0.0013545745372772217,1037.195404291153,465000
