training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.3897166,-4.632389,1.3897166,0.0150785,32.416615,1.0,-32.416615,1.0,0.391891,45.399654,-70.87429,998.99493,237.86093,862.6556,304.52386,2.9664338,0.039678544,3.0154152,0.7131261,0.02881913,802.0948,8.278787,277.96567,269.6869,2.394042,-4.646806,1.3940419,0.020845534,33.86143,1.0,-33.86143,1.0,0.50274956,249.16039,884.7971,286.5463,2.484962,0.5820183,19.378103,0.83205116,0.0075756633,802.0534,-426.7071,289.26306,715.97015,0.003739284896850586,827.6990039348602,155000
2.3912435,-4.637478,1.3912435,0.017114133,31.987495,0.99999994,-31.987495,1.0,0.44262302,548.83057,-390.5284,7116.4204,241.21323,880.81287,296.0437,0.3305266,0.09261643,6.575785,0.7328032,0.016408354,810.25507,-34.530178,281.72598,316.25616,2.3948522,-4.6495075,1.3948522,0.02192587,31.681664,0.99999994,-31.681664,1.0,0.5023064,249.83519,875.8263,284.23813,0.5299888,0.4280953,15.1441,0.8145994,0.0051976084,810.4985,-306.44565,290.36014,596.8058,0.003739914083480835,846.3985805511475,160000
2.3901112,-4.6337037,1.3901112,0.015604523,32.766056,1.0,-32.766056,1.0,0.4048138,55.775726,-50.816345,1245.8279,245.03656,866.0618,294.12073,4.6673756,0.04233337,3.3331172,0.7001802,0.007889618,805.20764,6.173231,285.29694,279.12372,2.3958046,-4.6526814,1.3958046,0.023195589,33.013573,1.0,-33.013573,1.0,0.5156198,238.20346,865.13556,301.4516,1.6956098,0.5308017,15.59069,0.80977654,0.012273723,805.22485,-387.15347,278.4647,665.61816,0.0037379432678222657,865.088303565979,165000
2.3897743,-4.6325808,1.3897744,0.015155471,31.974699,0.99999994,-31.974699,1.0,0.39987344,45.40456,-84.40509,1106.0009,236.80663,914.2261,303.85855,6.1126637,0.048557587,2.9878848,0.7293513,0.04068282,796.3904,1.1487244,276.62613,275.47742,2.3985806,-4.661935,1.3985806,0.026896983,34.878,1.0,-34.878,1.0,0.5479151,245.294,881.5452,294.58557,1.3950329,0.6151017,12.255043,0.8434678,0.026093895,796.4402,-450.0697,285.11597,735.18567,0.00373839750289917,883.7802968025208,170000
2.3905149,-4.635049,1.3905147,0.016142488,32.367172,1.0,-32.367172,1.0,0.4504202,28.353691,-40.452164,790.28485,241.51514,907.1188,298.52673,1.7429433,0.032412603,3.4491184,0.72061753,0.0,800.7267,14.082698,281.55148,267.46878,2.3956277,-4.652093,1.3956277,0.02296002,35.059677,1.0,-35.059677,1.0,0.53599024,227.49002,913.83575,322.07892,3.5657454,0.934751,21.751835,0.8348988,0.018089142,800.6797,-708.4021,267.52405,975.92615,0.0037388869285583494,902.4747381210327,175000
2.3903065,-4.6343546,1.3903064,0.01586468,33.9818,1.0,-33.9818,1.0,0.4221383,46.975952,-49.72733,1034.9747,229.08612,902.9883,314.53253,4.94138,0.032304514,3.1098745,0.71445066,0.007913385,793.8316,14.047236,268.7777,254.73047,2.3991253,-4.6637506,1.3991253,0.0276234,30.56327,0.99999994,-30.56327,1.0,0.5357907,228.93533,925.2474,319.3828,2.5859373,0.46603456,12.171935,0.81609404,0.0,793.75433,-330.22922,268.62308,598.8523,0.003739824628829956,921.1738674640656,180000
2.3910127,-4.6367083,1.3910125,0.016806273,34.298813,1.0,-34.298813,1.0,0.41445476,87.240486,-50.79192,1496.248,239.40572,906.962,303.91855,2.0432878,0.05680107,4.8654737,0.7236017,0.0049980376,797.42395,-5.423335,279.27692,284.70026,2.3945255,-4.6484184,1.3945255,0.021490324,34.37488,0.99999994,-34.37488,1.0,0.60742086,235.34164,931.2489,308.05957,4.6366363,7.5028234,86.1199,0.9288392,0.0033792132,797.3871,-5942.785,275.21094,6217.996,0.0037387892246246337,939.8678200244904,185000
2.389554,-4.631847,1.389554,0.0148617225,33.445988,1.0,-33.445988,1.0,0.36713213,70.47171,-65.07302,1201.4215,237.33432,908.6094,304.05536,6.834225,0.039262768,4.074435,0.7067646,0.014794282,803.83264,8.630939,277.52597,268.89502,2.3989408,-4.6631355,1.3989408,0.027377248,34.42663,1.0,-34.42663,1.0,0.5535426,240.89142,919.9471,306.20685,2.31829,0.84475464,15.0791855,0.88965607,0.01659064,803.81274,-638.8339,281.08203,919.91595,0.0037394434928894045,958.5650444030762,190000
2.390207,-4.634023,1.390207,0.015732203,33.944916,0.99999994,-33.944916,1.0,0.44859445,102.87589,-128.64752,1351.9867,229.85355,903.0624,315.20892,2.6083999,0.03551253,2.545289,0.74726087,0.020997157,803.2081,11.636455,270.01395,258.3775,2.4007447,-4.6691484,1.4007447,0.0297824,32.62329,1.0,-32.62329,1.0,0.52203715,237.63782,917.4981,304.91684,2.7208946,0.6888145,21.459764,0.8181535,0.0056427387,803.6571,-513.3878,277.82068,791.2085,0.0037382587909698486,977.2563443183899,195000
2.390102,-4.633672,1.3901018,0.015591979,32.401527,1.0,-32.401527,1.0,0.41167852,37.304268,-44.35412,817.8918,236.56833,922.1181,307.58136,0.98888063,0.03718408,3.0063674,0.72290146,0.023139399,797.85675,10.22527,276.46118,266.2359,2.3947568,-4.649189,1.3947568,0.02179855,34.757374,1.0,-34.757374,1.0,0.55812144,235.25214,913.92236,309.9676,5.7966623,2.1751146,41.544838,0.87217426,0.00029070562,797.77344,-1695.36,275.14075,1970.5007,0.0037386767387390138,995.949737071991,200000
