training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0236558,-7.8852434,0.023655731,0.13343385,78.27074,1.0,-78.27074,1.0,0.7402905,71.9097,-125.19585,710.36536,316.11548,1213.1558,222.25613,8.939932,0.04594312,2.3034852,0.79410625,0.002899114,479.7069,1.9461144,340.10083,338.15472,1.024034,-8.011365,0.024034094,0.1649642,82.26373,0.99999994,-82.26373,1.0,0.7503147,328.05753,1230.0469,193.6341,0.38038817,0.35694274,14.881831,0.8744596,0.0025691628,479.68497,-147.23581,352.04178,499.2776,0.003732098197937012,1123.6569724082947,170000
1.023666,-7.88867,0.02366601,0.13429044,79.12851,1.0,-79.12851,1.0,0.60301864,229.47714,-228.04922,1155.3948,315.76758,1243.734,232.50708,1.6940329,0.044641744,2.507117,0.75950867,0.0023733082,479.17606,2.5675483,339.72638,337.15884,1.0240749,-8.024969,0.024074908,0.1683653,82.695724,1.0,-82.695724,1.0,0.7468506,322.5973,1171.2777,204.0763,3.915824,0.1646389,6.5650167,0.8698957,0.003567185,479.16855,-54.93136,346.5557,401.48706,0.003735106325149536,1142.332518339157,175000
1.0236392,-7.8797455,0.023639236,0.1320593,77.92447,1.0,-77.92447,1.0,0.656546,280.75433,-244.30211,1161.33,314.79846,1316.5812,221.96405,15.465318,0.046377502,2.164219,0.79428387,0.0051288153,476.21014,1.7250705,338.60898,336.8839,1.0239478,-7.9826255,0.023947878,0.15777932,82.68291,1.0,-82.68291,1.0,0.74597025,325.2904,1185.8698,198.84227,1.9155375,0.28771234,14.444639,0.8417082,0.0036458673,476.2199,-113.20335,349.1014,462.30475,0.0037330674648284913,1160.9978604316711,180000
1.0237619,-7.920613,0.023761839,0.14227614,76.120865,1.0,-76.120865,1.0,0.7265558,293.018,-484.91516,1601.1915,310.87643,1362.4929,234.46121,5.1947293,0.057411958,2.4692736,0.8011525,0.004282922,485.2625,-3.5967448,335.13956,338.7363,1.0240979,-8.032644,0.024097934,0.17028402,80.33275,1.0,-80.33275,1.0,0.6876135,318.30777,1295.0076,209.56757,1.7058996,0.2001816,7.791856,0.8522403,0.00459096,485.2588,-72.876945,342.5707,415.44766,0.0037309057235717772,1179.6523973941803,185000
1.0236603,-7.8867683,0.023660304,0.13381502,78.20521,1.0,-78.20521,1.0,0.6005531,183.36162,-356.78546,1083.8756,311.20416,1233.808,238.30547,4.572932,0.040603526,2.348351,0.75254023,0.008022272,482.5025,4.5338225,335.32928,330.79547,1.0240564,-8.018795,0.024056382,0.16682157,80.65784,1.0,-80.65784,1.0,0.7103694,311.02826,1193.8092,221.14337,2.2824538,0.10336637,3.088048,0.83808166,0.005870335,482.47006,-25.747675,335.15176,360.89944,0.003730983591079712,1198.3073210716248,190000
1.0235795,-7.8598356,0.023579506,0.12708187,77.29825,1.0,-77.29825,1.0,0.6327172,211.22838,-137.81735,1173.3523,311.39584,1387.8086,236.66087,9.59531,0.044150993,2.334422,0.7831864,0.0044908463,476.88116,2.7892816,335.2399,332.45062,1.0239506,-7.98352,0.023950562,0.158003,82.33455,1.0,-82.33455,1.0,0.74269414,320.20813,1201.8273,204.38528,2.3551006,0.32110256,10.066172,0.88043284,0.002007482,476.86456,-129.2792,344.05136,473.33057,0.003729470109939575,1216.95467877388,195000
1.0236317,-7.877248,0.023631744,0.131435,81.85128,0.99999994,-81.85128,1.0,0.7184424,137.70377,-208.4494,1024.48,307.5208,1297.1558,239.89853,8.666236,0.046545163,2.2592294,0.78807104,0.005866998,478.8168,1.6542344,331.46167,329.80743,1.023984,-7.9946446,0.023983933,0.16078407,82.89021,1.0,-82.89021,1.0,0.687314,319.1106,1199.2607,207.98232,4.455659,0.16173092,9.919384,0.81020546,0.0033035248,478.8118,-53.49808,343.05118,396.54926,0.003733226537704468,1235.620816707611,200000
1.0237354,-7.9118195,0.02373546,0.14007792,77.87035,0.99999994,-77.87035,1.0,0.69215906,139.09814,-90.57001,798.25635,312.14667,1333.4078,224.9169,8.883782,0.046654884,2.3886309,0.7909533,0.0028953531,488.0837,1.6326971,336.55084,334.91815,1.0239583,-7.9861193,0.023958359,0.15865283,78.96624,0.99999994,-78.96624,1.0,1.2755305,317.06152,1207.1107,208.80931,1.8938569,0.3311678,13.1932955,0.87203896,0.0016021717,488.07437,-137.23079,341.46527,478.69604,0.04845686545372009,1477.9051496982574,205000
1.0235531,-7.851064,0.023553193,0.12488896,80.85917,0.99999994,-80.85917,1.0,0.64117366,595.2637,-177.25594,1445.1821,308.35986,1323.147,244.32246,2.824542,0.05482837,2.3718672,0.79299283,0.0033569324,479.22153,-2.3138595,332.32092,334.6348,1.023883,-7.960995,0.023882985,0.15237172,82.04404,1.0,-82.04404,1.0,0.74073064,320.4632,1353.8591,207.28265,2.7277825,0.15952602,5.791715,0.862095,0.0032463062,479.21927,-52.48698,344.42416,396.91113,0.003732832622528076,1496.5693192481995,210000
1.0235331,-7.844384,0.02353315,0.123218924,73.93245,1.0,-73.93245,1.0,0.80357265,626.65576,-445.15668,1996.5135,298.758,1298.382,265.89563,4.5688396,0.049145542,2.5860991,0.7734424,0.0026969905,480.5783,0.4106343,322.78693,322.37628,1.0237441,-7.914719,0.023744158,0.14080274,81.069016,1.0,-81.069016,1.0,0.8852165,315.72107,1295.6531,218.43527,2.0418966,0.42110994,12.108915,0.89228606,0.0032157893,480.57602,-178.34653,339.7499,518.09644,0.0037343008518218993,1515.2408285140991,215000
