training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.2852602,-7.6175337,2.2852602,0.0665064,36.432125,1.0,-36.432125,1.0,1.3154904,0.0,-28.537937,-84.35258,2.2583354,-2.5098462,44.4149,0.83251804,-28.199722,-84.19824,0.1437329,3.3023782,-7.6745934,2.3023782,0.08077132,35.049156,1.0,-35.049156,1.0,1.8317418,0.0,-28.837135,-84.28165,0.6876954,-28.439909,-84.116936,0.13189097,0.0019389782428741455,635.8951687812805,125000
3.2749133,-7.583045,2.2749133,0.057884105,35.76421,1.0,-35.76421,1.0,1.5637347,0.0,-28.402344,-85.72752,2.1788073,-1.6854619,44.455566,0.67204833,-28.051723,-85.57875,0.12835002,3.3062844,-7.687615,2.3062844,0.08402674,35.00372,1.0,-35.00372,1.0,1.7101916,0.0,-29.932327,-86.20053,0.7901512,-29.54802,-86.08762,0.1336669,0.0019120302200317384,645.4553246498108,130000
3.2777553,-7.5925355,2.2777607,0.060256794,36.681217,0.9999944,-36.68101,1.0,1.2608937,0.0,-30.968967,-85.978195,2.2667093,-1.8736851,39.48564,0.55054027,-30.60363,-85.83656,0.13079187,3.304083,-7.6802926,2.3040879,0.082196124,34.96507,0.9999952,-34.9649,1.0,1.4522064,0.0,-30.379559,-85.15592,0.52875143,-29.93321,-84.98887,0.11583773,0.001925791883468628,655.0842890739441,135000
3.2798483,-7.599494,2.2798483,0.06199647,35.87163,1.0,-35.87163,1.0,1.607486,0.0,-29.786278,-86.59164,3.1108527,-2.2355602,58.7911,0.7661329,-29.413885,-86.45731,0.15499565,3.3066478,-7.6888256,2.3066478,0.08432941,35.424324,1.0,-35.424324,1.0,1.3931344,0.43414927,-28.830074,-86.403656,1.3109298,-28.476566,-86.28808,0.12470266,0.0019295377254486084,664.7319824695587,140000
3.2786694,-7.5955634,2.2786694,0.061013836,36.117683,1.0,-36.117683,1.0,1.7022753,0.0,-30.545694,-85.49632,5.4371758,-6.0238247,89.11003,0.8219562,-30.167458,-85.35071,0.16383925,3.305131,-7.683769,2.305131,0.08306524,36.44481,1.0,-36.44481,1.0,2.0896354,0.0,-29.032248,-86.13634,0.55825114,-28.646826,-85.891304,0.12469675,0.001928889799118042,674.3764364719391,145000
3.2775154,-7.5917177,2.2775154,0.06005232,36.778404,1.0,-36.778404,1.0,1.1865349,0.0,-29.70347,-87.69428,1.816869,-1.8637122,34.16628,0.6216144,-29.333292,-87.56986,0.12293014,3.3115048,-7.7050157,2.3115048,0.08837691,37.294228,1.0,-37.294228,1.0,1.5786526,0.0,-27.99118,-86.37446,0.8270636,-27.629559,-86.25613,0.15673916,0.0019280089855194093,684.0164864063263,150000
3.2786953,-7.5956736,2.2787023,0.061041396,36.8209,0.9999931,-36.820644,1.0,1.3120601,0.0,-28.907917,-87.015144,1.4790981,-2.1291099,39.69158,0.6857696,-28.597498,-86.878395,0.12667643,3.30761,-7.692033,2.30761,0.0851312,36.493736,1.0,-36.493736,1.0,1.8679842,0.0,-29.807196,-87.69211,0.7930542,-29.401428,-87.60796,0.21523194,0.0019314110279083252,693.6735465526581,155000
3.2796946,-7.5989814,2.2796946,0.06186828,36.25448,1.0,-36.25448,1.0,1.6376072,0.0,-29.24301,-87.26892,4.4057536,-3.2631881,55.981724,0.49530584,-28.940361,-87.088394,0.12870267,3.3157973,-7.719324,2.3157973,0.09195401,35.35544,1.0,-35.35544,1.0,1.7801311,0.0,-29.222334,-88.133446,0.6363863,-28.844028,-87.950615,0.23999445,0.0019198857307434081,703.2729799747467,160000
3.282837,-7.6094556,2.282837,0.06448687,34.74901,1.0,-34.74901,1.0,1.3065249,0.0,-30.085276,-86.95773,3.4476533,-3.6899447,47.069206,0.5494522,-29.761189,-86.82565,0.13797486,3.3088617,-7.696205,2.3088617,0.086174294,36.374123,1.0,-36.374123,1.0,1.679739,0.0,-30.204163,-87.68837,1.0825348,-29.822403,-87.58178,0.15680237,0.0019303203582763673,712.9245865345001,165000
3.277919,-7.593063,2.277919,0.06038869,36.34616,1.0,-36.34616,1.0,1.3918195,0.0,-29.55212,-88.49148,2.404733,-2.0702693,39.452705,0.533082,-29.176615,-88.36535,0.1460733,3.3107111,-7.7023706,2.3107111,0.08771554,35.147152,1.0,-35.147152,1.0,1.8776934,0.0,-31.104156,-86.89714,0.7279528,-30.715664,-86.75178,0.17399612,0.0019332120895385742,722.5906519889832,170000
3.2785866,-7.5952883,2.2785866,0.060944993,36.304844,1.0,-36.304844,1.0,1.4039011,0.0,-29.647964,-88.327934,4.0238185,-5.1083374,62.952118,0.5073028,-29.288153,-88.209854,0.13588436,3.2975597,-7.658532,2.2975597,0.076756,35.934177,1.0,-35.934177,1.0,1.4918985,0.0,-29.394676,-89.077614,0.77828056,-29.061695,-88.97825,0.115601435,0.001916618585586548,732.1737496852875,175000
