training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.7668073,-7.6680975,0.7668097,0.079147235,48.13296,0.99999756,-48.132843,1.0,1.7003577,0.0,-34.020126,-93.122795,6.656645,-7.003256,121.337814,0.72859555,-33.69834,-93.02545,0.12399226,1.7808414,-7.8084574,0.78084576,0.114237234,48.253143,0.99999565,-48.25293,1.0,1.984659,0.0,-33.868706,-92.12899,0.76532644,-33.546463,-92.0554,0.15459937,0.002354198122024536,908.4025220870972,190000
1.7658389,-7.658478,0.76584774,0.076742366,48.65229,0.99999106,-48.651855,1.0,1.2574466,0.0,-33.111702,-93.162964,2.227697,-3.510992,50.993034,0.6217704,-32.819054,-93.26727,0.08273278,1.7785017,-7.785017,0.7785017,0.10837722,48.817337,1.0,-48.817337,1.0,1.702987,0.0,-31.239296,-93.09896,0.9394916,-30.92613,-93.14268,0.13064903,0.00261961932182312,921.5006237030029,195000
1.767061,-7.6706634,0.76706636,0.0797888,49.426586,0.99999464,-49.426323,1.0,1.2637253,0.0,-34.514122,-92.9024,5.2806807,-5.412635,76.41479,0.4183195,-34.16181,-92.94057,0.118857436,1.7771447,-7.7715006,0.77715003,0.10499803,46.878803,0.9999947,-46.878555,1.0,1.4303672,0.0,-32.768963,-91.89497,0.6095222,-32.460377,-91.80296,0.117443055,0.0022255244255065918,932.6282515525818,200000
1.7668159,-7.668228,0.7668228,0.07918008,46.92149,0.99999315,-46.92117,1.0,1.1979434,0.0,-32.508293,-93.18234,2.4864755,-3.7160795,60.85356,0.3976174,-32.196102,-93.1338,0.09268436,1.7787851,-7.787939,0.7787939,0.1091077,48.709755,0.99999124,-48.709328,1.0,1.8444582,0.0,-32.50448,-92.88906,0.59175354,-32.248985,-92.73412,0.11069791,0.04932834758758545,1179.2699944972992,205000
1.7666689,-7.666689,0.7666689,0.078795135,49.904625,1.0,-49.904625,1.0,1.5969253,0.0,-33.200077,-92.4958,4.039802,-3.8337836,77.05353,0.5227519,-32.926586,-92.49341,0.09842826,1.7773843,-7.7739096,0.77739096,0.10560035,49.09495,0.99999326,-49.09462,1.0,1.4230881,0.0,-33.95398,-91.82494,0.68203694,-33.63473,-91.78553,0.100029334,0.0021268053531646727,1189.9040257930756,210000
1.7665851,-7.665886,0.7665886,0.07859449,47.264297,0.9999964,-47.26413,1.0,1.0795903,0.0,-34.298306,-93.87019,1.0643898,-1.4154036,33.543392,0.5964234,-34.015076,-93.768555,0.091947645,1.7791274,-7.79136,0.77913594,0.10996282,47.196632,0.9999915,-47.19623,1.0,1.4213128,0.0,-33.65261,-91.942986,0.5711429,-33.29879,-91.93268,0.12772854,0.0025139227390289305,1202.4736456871033,215000
1.7670913,-7.67095,0.76709497,0.07986045,47.529358,0.99999624,-47.529175,1.0,1.3151655,0.0,-33.30241,-93.314316,4.3368206,-5.9025555,61.27412,0.6162184,-32.99467,-93.27835,0.10023062,1.7751904,-7.751934,0.7751934,0.10010649,46.938705,0.99999696,-46.93856,1.0,2.3532796,0.0,-32.73535,-92.93121,0.42754215,-32.467796,-92.78065,0.28851163,0.0025253391265869143,1215.100346326828,220000
1.7674601,-7.6746545,0.7674655,0.080786586,47.53993,0.99999464,-47.539673,1.0,1.2339158,0.0,-31.645733,-92.77805,2.1175957,-1.3441596,42.2648,0.68986696,-31.397076,-92.65612,0.07980172,1.7771146,-7.771145,0.77711445,0.10490911,48.570763,1.0000001,-48.570763,1.0,1.8493795,0.0,-33.18336,-92.16674,0.68766314,-32.927483,-92.19007,0.117488645,0.0024746872901916504,1227.4737877845764,225000
1.7682679,-7.6828194,0.76828194,0.08282777,47.895164,0.999986,-47.894493,1.0,1.1717708,0.0,-33.228294,-92.96769,3.1639764,-2.3849077,50.86047,0.724182,-32.90717,-92.94359,0.09365881,1.7786105,-7.7862406,0.77862406,0.10868312,46.692436,0.99998647,-46.691803,1.0,1.2964684,0.0,-33.205338,-92.54062,0.4468888,-32.961296,-92.43129,0.1327424,0.0021914658546447756,1238.4311220645905,230000
1.7656664,-7.6566753,0.7656675,0.07629171,47.500473,0.99999887,-47.50042,1.0,0.99636847,0.0,-32.388824,-92.19607,1.0412948,-1.3118781,39.89959,0.36117557,-32.11701,-92.15632,0.08628099,1.7782567,-7.78271,0.778271,0.10780045,47.47074,0.9999856,-47.470055,1.0,1.6579394,0.0,-32.520477,-93.27721,0.5090445,-32.196793,-93.10935,0.13264917,0.002299022150039673,1249.926237821579,235000
