training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
3.0093474,-20.127213,2.0127215,0.079000495,9.527986,0.9966259,-9.495838,1.0,0.99923897,0.54785156,0.0029035872,-17.626064,-17.641756,-1.5732194,216.6695,2.7463622,2.914515e-05,0.011691614,-0.014937483,0.3535544,3.012547,-20.141735,2.0141735,0.08038344,9.538046,0.9983734,-9.522532,1.0,0.9990177,0.21972656,0.0053835222,-14.070107,-14.079574,-4.3865457,356.07764,0.52430415,4.1894413e-08,0.0020968372344970705,1044.7153968811035,160000
3.0088203,-20.127958,2.0127957,0.07907125,10.117203,0.99602455,-10.076983,1.0,0.9992218,0.54785156,0.0029657716,-17.48666,-17.502218,-1.570108,233.32697,2.792725,6.896229e-06,0.009372301,-0.013264189,0.336562,3.0168355,-20.174913,2.0174913,0.08354323,10.893016,0.9993441,-10.885872,1.0,0.9990053,0.20605469,0.005401076,-14.118975,-14.128496,-4.378521,32.709717,0.236272,1.1333869e-10,0.002101875686645508,1055.2247803211212,165000
3.005032,-20.10006,2.010006,0.07641422,10.140507,0.99502623,-10.090072,1.0,0.9992285,0.5410156,0.0029871063,-17.652193,-17.66772,-1.7673125,454.43494,2.7555475,9.654153e-06,0.013401802,-0.009741425,0.33601034,3.016621,-20.177814,2.0177813,0.0838196,10.80197,0.99884,-10.78944,1.0,0.9989996,0.18847656,0.0056062546,-14.16666,-14.176039,-4.5736437,38.68505,0.22887376,2.4695296e-08,0.0021110709190368653,1065.7801399230957,170000
3.010542,-20.139887,2.0139887,0.08020752,10.149267,0.9965533,-10.114286,1.0,0.9992628,0.58691406,0.0028055545,-17.93901,-17.95517,-1.408838,642.0091,3.6933517,3.7967875e-05,0.012673839,-0.009239935,0.34459937,3.0163534,-20.18263,2.0182633,0.08427832,10.208518,0.99808997,-10.18902,1.0,0.99901295,0.21679688,0.0053378744,-14.341053,-14.3508835,-4.284206,207.28835,0.4454363,7.7815955e-08,0.0020963662147521975,1076.261978149414,175000
3.00811,-20.101517,2.0101519,0.07655327,10.573356,0.9979581,-10.551767,1.0,0.99923897,0.5751953,0.0028456491,-17.974735,-17.99088,-1.45872,429.6042,3.3656068,1.0561756e-05,0.011803158,-0.010653964,0.3352165,3.013463,-20.162512,2.016251,0.08236215,10.22422,0.9972118,-10.195714,1.0,0.9990063,0.20019531,0.005552112,-14.314053,-14.32364,-4.5061817,31.531961,0.2384778,1.2190219e-09,0.0020985953330993653,1086.754959821701,180000
3.0071747,-20.11124,2.0111241,0.077479325,10.065037,0.99605054,-10.025286,1.0,0.9992237,0.55078125,0.0029651928,-17.796759,-17.812515,-1.677503,568.6573,2.724988,3.582958e-06,0.0098914495,-0.010992982,0.35905308,3.0150201,-20.169418,2.0169418,0.08301987,10.254874,0.9980783,-10.235168,1.0,0.99902534,0.21777344,0.005325862,-14.452118,-14.462049,-4.2928715,32.4154,0.290392,1.06486645e-07,0.0021091941833496094,1097.3009357452393,185000
3.0081553,-20.136768,2.0136766,0.07991027,9.817175,0.99447864,-9.762972,1.0,0.9992304,0.5957031,0.002744244,-18.176712,-18.193132,-1.3774436,202.82773,3.1975026,4.7287445e-05,0.014044751,-0.011692098,0.3611661,3.018076,-20.189116,2.0189116,0.08489584,10.06666,0.99916434,-10.0582485,1.0,0.9990244,0.234375,0.0051623755,-14.29151,-14.301419,-4.1550007,142.37137,0.40421227,1.1650673e-07,0.00209136266708374,1107.7577559947968,190000
3.0069377,-20.108322,2.0108323,0.077201255,10.4286785,0.9961054,-10.388063,1.0,0.99924946,0.5888672,0.002823311,-18.030766,-18.047007,-1.4152817,356.82736,3.5131972,2.5157418e-05,0.01219909,-0.010381448,0.35275754,3.0122874,-20.144493,2.0144494,0.08064615,10.287199,0.9978381,-10.26496,1.0,0.9990196,0.22363281,0.0055074515,-14.199961,-14.209561,-4.379376,40.490463,0.33183426,9.777226e-08,0.002101144599914551,1118.263483762741,195000
3.00595,-20.115116,2.0115116,0.07784826,10.33186,0.9944383,-10.274398,1.0,0.9992466,0.5576172,0.0029312246,-18.021263,-18.037294,-1.6225045,444.91223,2.8275604,1.8699167e-05,0.011433841,-0.012906911,0.35134396,3.0131361,-20.164104,2.0164104,0.08251377,10.402555,0.99672574,-10.368496,1.0,0.9990206,0.22265625,0.005400092,-14.429036,-14.438913,-4.324115,90.68716,0.30815637,1.11662615e-07,0.0021149298667907713,1128.8381378650665,200000
3.0096536,-20.130573,2.0130575,0.07932042,10.350504,0.99659616,-10.315273,1.0,0.9992342,0.56347656,0.0029879417,-17.802052,-17.817831,-1.6602287,563.85754,3.4557307,1.1068277e-05,0.010266199,-0.013521272,0.33840984,3.017492,-20.183798,2.0183797,0.08438943,10.3422165,0.9991123,-10.333036,1.0,0.9990177,0.20898438,0.005498599,-14.537484,-14.547287,-4.509533,168.20943,0.43357244,1.302401e-08,0.06715329852104188,1464.6046359539032,205000
