training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
294.9491,0.15918422,-7.7390046,0.09687416,1.0,13.516365,-7.030202,123.04792,0.8082441,-29.850367,-85.91971,0.26512435,297.90704,0.16213444,-7.8335323,0.12050597,1.0,0.41156352,-29.464457,-85.094215,0.21255094,0.0018150035381317138,413.5746810436249,95000
292.2053,0.1583806,-7.744458,0.09823743,1.0,7.7091484,-5.027275,109.82399,0.47121292,-31.130754,-91.499664,0.24246725,293.5716,0.1415627,-7.8290176,0.119377375,1.0,0.41693538,-30.56886,-92.41359,0.20627722,0.0018171887397766112,422.66063022613525,100000
282.35736,0.1408456,-7.7240305,0.09313061,1.0,3.7274442,-4.2178416,92.33967,1.36003,-28.878544,-91.07692,0.22385973,292.36005,0.16524683,-7.8636417,0.1280334,1.0,0.7890045,-30.777515,-91.41178,0.21439013,0.041648289585113525,630.9020843505859,105000
292.95312,0.19049057,-7.7343607,0.095713235,1.0,5.192903,-6.5820155,98.472664,0.49197435,-31.057013,-91.26752,0.2353752,304.45642,0.1696471,-7.8326435,0.12028387,1.0,0.6078024,-29.471272,-94.187744,0.22127545,0.0018068283081054688,639.9362313747406,110000
289.58197,0.1939503,-7.730852,0.094835974,1.0,6.131893,-8.9785595,121.76532,0.40347326,-29.78863,-96.24569,0.31027484,298.53375,0.18451056,-7.858494,0.12674645,1.0,0.5464911,-31.97812,-87.51398,0.23082677,0.0018355354309082031,649.1139135360718,115000
279.2199,0.14227885,-7.7303824,0.09471853,1.0,6.4582047,-5.726985,97.32817,0.6068816,-31.326323,-93.10365,0.20632556,307.714,0.1839002,-7.8303137,0.11970134,1.0,0.6282172,-30.306267,-94.594696,0.27441716,0.0018390563011169434,658.309201002121,120000
291.02417,0.1653676,-7.7136183,0.090527594,1.0,5.56171,-5.0070944,94.57303,0.65382105,-30.922321,-92.99477,0.20985836,296.53986,0.1751791,-7.853302,0.12544845,1.0,0.64592206,-28.227837,-90.59188,0.31898674,0.001829528045654297,667.4568469524384,125000
294.82022,0.1710944,-7.709756,0.08956198,1.0,3.6712723,-6.4657307,97.32648,0.6516085,-30.638252,-91.41512,0.21867417,295.7787,0.17447756,-7.8488607,0.124338195,1.0,0.32133615,-29.628304,-87.56653,0.24710408,0.0018329128742218018,676.6214258670807,130000
287.19525,0.1824527,-7.7180376,0.09163247,1.0,10.255972,-10.319388,143.27715,0.49363568,-29.602634,-88.02097,0.24875632,301.61438,0.1956578,-7.811364,0.11496408,1.0,0.4648977,-29.022747,-87.085236,0.26726383,0.001817978858947754,685.7113256454468,135000
271.2164,0.13794461,-7.72192,0.092602916,1.0,4.6853685,-4.6308613,94.607925,0.50934434,-31.122906,-93.81888,0.21113467,303.88995,0.18710247,-7.868015,0.12912668,1.0,0.49714023,-30.269497,-97.97969,0.31735665,0.001824855327606201,694.835607290268,140000
291.43405,0.15970483,-7.733705,0.09554921,1.0,7.617077,-7.7053676,104.03591,0.29096317,-30.730412,-99.478,0.20832284,299.46185,0.20436043,-7.8514724,0.12499107,1.0,0.5434991,-31.512089,-92.41922,0.24528192,0.0018243099212646484,703.9571635723114,145000
281.38382,0.18711945,-7.7228746,0.092841715,1.0,6.5569754,-4.4656844,114.00151,0.38515314,-30.254,-92.11104,0.29650384,299.55508,0.17400904,-7.8487196,0.1243028,1.0,0.31946698,-30.204865,-93.77749,0.24204242,0.0018116298675537109,713.0153183937073,150000
275.29037,0.13283738,-7.7139196,0.09060283,1.0,10.839323,-9.170607,114.90131,0.39451087,-29.948462,-86.78056,0.1475125,267.0396,0.124297366,-7.856448,0.12623498,1.0,0.36798877,-31.369606,-100.350655,0.23075524,0.001815648603439331,722.0935671329498,155000
