training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0008473,-2.82439,0.00084731705,0.986513,48.111572,1.0,-48.111572,1.0,0.07358656,17.798176,-13.074192,139.55672,420.88232,239.66652,80.80028,0.028326336,0.048913207,2.262566,0.8856681,0.014273657,265.3298,0.2883588,434.1488,433.86044,1.0008631,-2.8769197,0.000863076,1.039043,48.323177,1.0,-48.323177,1.0,0.07314828,423.21655,219.48822,78.42659,0.19028708,0.0532742,2.4894545,0.88821334,0.05695118,265.32562,-0.8687288,436.48282,437.35156,0.0036965938568115234,803.8102035522461,160000
1.0008621,-2.8738742,0.00086216227,1.035997,46.971153,1.0,-46.971153,1.0,0.074070886,12.432989,-55.29433,355.0493,424.50024,234.68115,77.10514,0.119060576,0.057940625,2.5887012,0.88966054,0.065241426,265.0362,-2.1045527,437.75204,439.8566,1.0008509,-2.8363314,0.0008508995,0.99845445,45.521492,1.0,-45.521492,1.0,0.07141318,422.29095,215.30957,79.33806,0.15296158,0.048378296,2.0943475,0.8798848,0.06498373,265.03442,0.42980754,435.54266,435.11285,0.00370617094039917,822.3410630226135,165000
1.0008636,-2.8784082,0.0008635225,1.0405314,48.559383,1.0,-48.559383,1.0,0.08211021,14.692647,-32.818806,206.12038,421.69672,212.40833,79.949066,0.0384332,0.06056913,2.4236312,0.90924495,0.03631488,263.74045,-2.7875068,434.88373,437.67123,1.0008574,-2.8581114,0.0008574335,1.0202343,47.19152,0.99999994,-47.19152,1.0,0.081101514,422.53076,235.97931,79.100586,0.062679954,0.05273969,2.3390126,0.87666285,0.023176176,263.75705,-0.7226126,435.7186,436.44122,0.0037031747817993163,840.8569416999817,170000
1.0008634,-2.8780787,0.0008634237,1.0402017,46.81158,1.0,-46.81158,1.0,0.06926139,11.329141,-23.087084,162.91916,423.3322,231.68535,78.2919,0.1937049,0.051592253,2.3513417,0.8841649,0.039173815,264.2974,-0.42082816,436.5471,436.96793,1.0008408,-2.8027794,0.00084083393,0.9649026,45.10646,1.0,-45.10646,1.0,0.07192984,421.78604,221.97261,79.8575,0.12830582,0.047304317,2.156858,0.86593914,0.03807723,264.31064,0.7124978,435.00156,434.28906,0.003704371404647827,859.378803730011,175000
1.0008502,-2.8338568,0.00085015706,0.9959798,46.6177,1.0,-46.6177,1.0,0.07074945,26.540783,-13.16489,118.564644,419.85895,215.0891,81.82147,0.1139958,0.054129805,2.223623,0.8981508,0.01913151,264.44388,-1.0921016,433.08115,434.17325,1.0008432,-2.8106003,0.0008431801,0.9727231,45.919067,1.0,-45.919067,1.0,0.07741467,420.56384,231.79022,81.09744,0.22406247,0.056523036,2.2941494,0.88924587,0.05928133,264.44577,-1.7249892,433.78613,435.5111,0.003703882074356079,877.8982253074646,180000
1.0008546,-2.8489804,0.00085469417,1.0111035,45.484585,0.99999994,-45.484585,1.0,0.06775064,17.188143,-28.919094,165.75436,424.19162,214.68567,77.40845,0.17439748,0.052188966,2.2344985,0.8980359,0.0,265.00626,-0.5800896,437.44196,438.02203,1.0008583,-2.8609943,0.0008582983,1.0231172,45.803474,1.0,-45.803474,1.0,0.06560333,423.88968,231.36632,77.71339,0.20255782,0.047740698,2.7669733,0.88861847,0.030750087,264.984,0.5986791,437.1389,436.5402,0.0037034563541412354,896.4155139923096,185000
1.0008607,-2.8688345,0.00086065044,1.0309575,44.429726,1.0,-44.429726,1.0,0.0663594,13.730858,-16.050442,100.64873,422.2885,217.09247,79.34541,0.1348385,0.052762643,2.3703644,0.88939285,0.026781803,264.8294,-0.7316288,435.53,436.26163,1.0008707,-2.902534,0.0008707603,1.0646571,45.69735,1.0,-45.69735,1.0,0.075841546,422.27783,232.50499,79.35803,0.10908329,0.050404117,2.3513393,0.89447427,0.05500911,264.81287,-0.10701505,435.51846,435.6255,0.0037024447441101073,914.9277427196503,190000
1.0008519,-2.8395572,0.00085186714,1.0016799,46.630413,1.0,-46.630413,1.0,0.06904657,20.453579,-11.183794,137.75085,421.95337,224.44272,79.69525,0.19432373,0.0490034,3.0751946,0.8757772,0.031237151,265.88403,0.26498026,435.2476,434.9826,1.0008603,-2.8677564,0.000860327,1.0298793,43.636276,1.0,-43.636276,1.0,0.066628575,423.69495,233.83101,77.92156,0.0866722,0.058058992,2.4266052,0.89146614,0.056500547,265.8938,-2.1428359,436.98965,439.13248,0.003701715278625488,933.4363253116608,195000
1.0008657,-2.8855035,0.00086565106,1.0476265,46.298565,1.0,-46.298565,1.0,0.0716964,49.688038,-15.384173,314.63916,420.41315,221.09259,81.26483,0.16098082,0.05960211,2.11276,0.91193116,0.018499698,264.3709,-2.5385187,433.6317,436.17023,1.0008577,-2.8588624,0.0008576588,1.0209855,47.274567,1.0,-47.274567,1.0,0.063887656,420.3683,224.51854,81.30715,0.118992016,0.04897076,2.6635811,0.8776857,0.034121465,264.37643,0.27210727,433.5871,433.315,0.0037017360687255857,951.9450104236603,200000
1.0008532,-2.8440883,0.0008532265,1.0062113,47.73692,1.0,-47.73692,1.0,0.067320436,17.527815,-5.9834843,134.65408,421.38556,231.57861,80.2637,0.059226137,0.052438512,2.956831,0.87800837,0.034160838,264.64722,-0.64534533,434.61792,435.26328,1.0008681,-2.8934689,0.00086804066,1.0555917,45.16827,1.0,-45.16827,1.0,0.07012692,422.46136,223.31528,79.176125,0.0795781,0.047991835,2.2050633,0.8770104,0.03478591,264.67462,0.5315106,435.6951,435.16357,0.008056493330001831,992.227481842041,205000
1.0008472,-2.8239193,0.00084717583,0.98604226,46.2627,1.0,-46.2627,1.0,0.07322468,26.9189,-29.557463,186.88628,421.44415,236.82072,80.20713,0.0732459,0.052738115,3.3305283,0.88605255,0.016905298,264.51675,-0.72427714,434.66998,435.39426,1.0008426,-2.8086843,0.00084260525,0.9708071,44.491215,1.0,-44.491215,1.0,0.07222065,422.37265,210.94405,79.257706,0.043505542,0.05482784,2.4790184,0.87135786,0.021896305,264.53052,-1.2771106,435.59918,436.87628,0.003699253559112549,1010.7237637042999,210000
1.0008676,-2.8921661,0.0008676499,1.0542891,47.907093,1.0,-47.907093,1.0,0.07151458,21.822407,-6.2526484,138.21523,420.49338,231.53665,81.162415,0.14891434,0.05052383,2.53841,0.87898886,0.038755503,265.30728,-0.13897538,433.75873,433.8977,1.000865,-2.8834443,0.0008650334,1.0455675,50.116554,1.0,-50.116554,1.0,0.07429829,423.37714,199.1032,78.23567,0.10363299,0.055895865,2.641435,0.90528387,0.04282864,265.3298,-1.5643485,436.64362,438.20798,0.0037020792961120607,1029.2341649532318,215000
1.0008522,-2.8408453,0.00085225375,1.0029685,43.235897,1.0,-43.235897,1.0,0.0681617,13.034753,-14.388209,124.37749,422.92737,208.72073,78.70039,0.07006147,0.04734592,2.1795416,0.89128536,0.03411539,264.45914,0.70189553,436.15033,435.44843,1.000853,-2.8432426,0.00085297273,1.0053655,47.65332,1.0,-47.65332,1.0,0.06590018,421.06903,218.25378,80.57907,0.03610447,0.046929244,2.4291184,0.8772925,0.045495957,264.45978,0.81209165,434.29202,433.47992,0.0036981702327728272,1047.725028038025,220000
