training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
4.621496,-4.621496,0.010721565,1.0,0.022351936,-0.01801141,0.18296096,4.646155,-4.646155,0.02058502,1.0,0.0011322644233703614,800.4366164207458,345000
4.620841,-4.620841,0.010459422,1.0,0.021294229,-0.025916021,0.20729287,4.6521835,-4.6521835,0.022996353,1.0,0.0011148180961608888,806.010712146759,350000
4.620296,-4.620296,0.010241342,1.0,0.010705307,-0.02474705,0.2053984,4.6494513,-4.6494513,0.02190342,1.0,0.001120435905456543,811.6128964424133,355000
4.6214733,-4.6214733,0.01071233,1.0,0.02498376,-0.019125061,0.19723028,4.6478353,-4.6478353,0.021257097,1.0,0.0011123697280883789,817.174750328064,360000
4.621407,-4.621407,0.0106857885,1.0,0.018194966,-0.024625225,0.18412293,4.64402,-4.64402,0.01973085,1.0,0.0011155661582946778,822.7525866031647,365000
4.6207123,-4.6207123,0.010407734,1.0,0.020717287,-0.014898708,0.1825537,4.668353,-4.668353,0.029464109,1.0,0.0011104646205902099,828.3049147129059,370000
4.619467,-4.619467,0.009909774,1.0,0.023822151,-0.01994824,0.23065054,4.658231,-4.658231,0.025415504,1.0,0.0011263216972351073,833.9365284442902,375000
4.619109,-4.619109,0.009766631,1.0,0.015452083,-0.01157732,0.15592954,4.657037,-4.657037,0.024937889,1.0,0.0011088255405426026,839.4806609153748,380000
4.6210327,-4.6210327,0.010536188,1.0,0.016279114,-0.022440908,0.21129224,4.6637635,-4.6637635,0.027628347,1.0,0.0010992186546325683,844.9767589569092,385000
4.6209497,-4.6209497,0.010502788,1.0,0.029496828,-0.021634366,0.23545851,4.6556487,-4.6556487,0.024382545,1.0,0.0011035771369934083,850.4946711063385,390000
4.6194196,-4.6194196,0.009890953,1.0,0.014222635,-0.025470685,0.16090043,4.6541004,-4.6541004,0.023763003,1.0,0.0011125885486602783,856.0576186180115,395000
4.6201606,-4.6201606,0.010187108,1.0,0.018898105,-0.01625317,0.18421735,4.6426897,-4.6426897,0.019198751,1.0,0.0011103575229644775,861.6094114780426,400000
4.6197996,-4.6197996,0.010042833,1.0,0.0224333,-0.017413095,0.21151595,4.6521974,-4.6521974,0.023001885,1.0,0.02372112798690796,980.2150568962097,405000
4.6192427,-4.6192427,0.009819925,1.0,0.012996731,-0.008599713,0.1565387,4.6566257,-4.6566257,0.024773357,1.0,0.0010937698364257811,985.6839106082916,410000
4.619588,-4.619588,0.009958089,1.0,0.012615092,-0.018175133,0.16086026,4.6443567,-4.6443567,0.019865561,1.0,0.0011350550174713135,991.3591909408569,415000
4.618843,-4.618843,0.009660232,1.0,0.021531807,-0.019025194,0.19733883,4.660925,-4.660925,0.026493007,1.0,0.0011173688888549804,996.9460411071777,420000
4.6198,-4.6198,0.010043091,1.0,0.014571157,-0.021034654,0.1979918,4.6538773,-4.6538773,0.023673797,1.0,0.0011426557540893554,1002.6593248844147,425000
