training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0232714,-7.75714,0.023271421,0.10140807,79.562225,1.0,-79.562225,1.0,0.5405793,119.93591,-128.67218,633.78705,386.8664,1037.8118,123.800964,0.75682825,0.054368578,2.6725824,0.8399981,0.0010738372,325.79483,-1.4232599,403.15616,404.5794,1.0234034,-7.8011165,0.02340335,0.11240205,70.29448,1.0,-70.29448,1.0,0.5444877,389.983,1068.5183,121.20964,0.0,0.047925986,2.3283317,0.8333365,0.006469726,325.7942,0.67570186,406.2727,405.59702,0.003693661785125732,971.419840335846,155000
1.0232625,-7.754184,0.023262553,0.100668915,74.45752,1.0,-74.45752,1.0,0.5155592,71.805115,-94.60502,528.3682,389.93005,1112.0729,122.866684,0.15969849,0.05232106,2.6295443,0.84385026,0.009912491,327.1509,-0.7593371,406.2876,407.04694,1.0234603,-7.8201013,0.023460304,0.11714831,73.17822,1.0,-73.17822,1.0,0.58773375,391.66153,1050.4966,119.76532,0.2230339,0.06718054,4.0739126,0.85925543,0.0,327.15558,-5.620708,408.01932,413.64,0.003694477653503418,989.8922336101532,160000
1.0233603,-7.786745,0.023360236,0.10880926,78.64244,1.0,-78.64244,1.0,0.58321184,63.740707,-45.242382,409.2791,388.79965,1067.0049,124.59049,1.0032101,0.041849665,1.9743996,0.82316613,0.0,326.16165,2.6583269,405.10773,402.4494,1.0233825,-7.794206,0.02338262,0.11067456,75.338135,0.99999994,-75.338135,1.0,0.6918356,391.6937,1118.4099,118.15781,0.38093567,0.055906966,2.74792,0.83527625,0.0,326.1296,-1.9264364,408.00018,409.9266,0.0036946558475494384,1008.3655185699463,165000
1.0233346,-7.7782235,0.02333467,0.106678806,84.28175,0.99999994,-84.28175,1.0,0.65099025,47.767895,-112.2705,452.1806,381.9934,1253.6445,133.79463,0.32928467,0.045581464,2.3428583,0.831171,0.0,326.23056,1.4414618,398.30493,396.86346,1.023404,-7.801345,0.023404034,0.11245915,75.28557,1.0,-75.28557,1.0,0.5411058,390.80682,1296.0957,119.986404,1.1115093,0.076314524,3.875599,0.8611554,0.0,326.22964,-8.584578,407.11832,415.70288,0.0036938899517059325,1026.8349726200104,170000
1.0232712,-7.7570515,0.023271155,0.10138579,80.27952,1.0,-80.27952,1.0,0.7623693,70.18947,-107.22488,505.75415,384.93048,1317.9395,129.12976,0.0,0.044490494,2.203308,0.8219627,0.0,329.53647,1.8155835,401.40732,399.59174,1.0234624,-7.820819,0.023462456,0.117327645,65.531525,1.0,-65.531525,1.0,0.5318718,388.83545,1069.6776,121.43848,0.7718239,0.04767864,2.1759472,0.81939834,0.0057792664,329.5346,0.7649693,405.3122,404.5472,0.003694064807891846,1045.3053033351898,175000
1.0232794,-7.7598095,0.023279428,0.102075376,77.25389,0.99999994,-77.25389,1.0,0.56012285,95.4585,-94.4052,512.27484,381.72827,1111.4431,138.13928,0.8208194,0.046437364,2.1120605,0.83790326,0.010421753,327.75128,1.1676587,398.11584,396.94818,1.0234152,-7.8051,0.023415301,0.113398015,74.065475,0.99999994,-74.065475,1.0,0.5071145,386.69775,1058.7305,125.582794,0.50616074,0.06276859,3.2722855,0.8470127,0.0,327.73126,-4.184667,403.08432,407.26898,0.0036942630290985106,1063.7766234874725,180000
1.0232191,-7.739711,0.023219135,0.09705075,74.76984,1.0,-74.76984,1.0,0.54881066,117.10758,-68.49431,431.69348,385.86105,1065.0221,129.34174,0.0,0.0545872,2.461938,0.8397366,0.0,327.8788,-1.5040456,402.25497,403.75903,1.0234126,-7.8041854,0.023412555,0.11316931,74.497986,1.0,-74.497986,1.0,0.648777,386.89758,1045.9592,129.08852,0.690094,0.057196345,2.6438503,0.83290136,0.011797428,327.88116,-2.3595457,403.29163,405.65118,0.003693155002593994,1082.242406129837,185000
1.023304,-7.768011,0.023304034,0.10412579,75.599075,1.0,-75.599075,1.0,0.5975702,96.77123,-60.255375,475.91125,387.9528,991.0168,125.79837,0.95747375,0.04156511,2.1296635,0.8278121,0.0,328.25128,2.768764,404.36536,401.5966,1.023402,-7.800667,0.023402,0.11228965,70.53457,1.0,-70.53457,1.0,0.53210056,394.6579,1295.7693,114.096504,1.2817535,0.061126195,2.6656322,0.8811346,0.0,328.22607,-3.651907,411.06918,414.7211,0.003693529272079468,1100.7100574970245,190000
1.023316,-7.7720094,0.02331603,0.10512535,73.15236,1.0,-73.15236,1.0,0.6110383,73.00975,-77.283356,448.36285,383.6576,1042.8528,131.91422,0.535923,0.04591822,3.019456,0.83624804,0.0,329.16583,1.3435831,400.1159,398.7723,1.023443,-7.814308,0.023442924,0.11570002,78.13,1.0,-78.13,1.0,0.5587039,388.4433,1080.9767,126.09714,0.49102896,0.05833707,2.8461914,0.84989136,0.0,329.16708,-2.7442887,404.90164,407.64594,0.003693488359451294,1119.1775040626526,195000
1.0234208,-7.806918,0.023420755,0.11385252,82.3065,1.0,-82.3065,1.0,0.59941214,69.95235,-146.93268,657.10406,387.0029,1025.5789,128.70428,1.0961409,0.053384304,2.1667976,0.84183913,0.0,328.74826,-1.1125839,403.4403,404.5529,1.023499,-7.832999,0.023498997,0.12037279,76.62486,1.0,-76.62486,1.0,0.5461153,391.0156,1273.4739,121.214584,0.6106186,0.053666726,2.715063,0.8539468,0.0,328.7433,-1.2054112,407.45276,408.65817,0.0036945876598358154,1137.6504468917847,200000
1.0232869,-7.762294,0.023286883,0.10269644,76.70152,1.0,-76.70152,1.0,0.5562508,78.578125,-122.23678,565.17017,382.90927,1062.3123,132.89246,0.3381958,0.055806704,3.3760347,0.8472005,0.00420475,328.5162,-1.9075961,399.33508,401.24268,1.0235301,-7.8433886,0.023530167,0.12297006,75.93028,1.0,-75.93028,1.0,0.5195335,390.09686,1040.5181,122.337395,0.8820801,0.056413583,2.9191694,0.8292077,0.0,328.54755,-2.1071668,406.52423,408.6314,0.031321969509124754,1294.260300397873,205000
1.0232822,-7.760721,0.023282165,0.10230334,74.08402,1.0,-74.08402,1.0,0.5278808,50.007755,-50.32053,322.15637,387.12256,1379.3508,127.86838,1.0460777,0.047241747,2.100658,0.84627473,0.0,329.1842,0.90797347,403.58176,402.6738,1.0233965,-7.798848,0.023396544,0.11183506,69.56945,1.0,-69.56945,1.0,0.5433469,386.70645,1159.767,127.20141,0.0,0.056051437,2.3168335,0.8555275,0.0,329.1864,-1.9920504,403.16577,405.15784,0.0036963953971862794,1312.7422823905945,210000
