training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0947788,-9.477884,0.094778836,0.53159374,70.21353,1.0,-70.21353,1.0,0.9902224,0.0,-31.823723,-94.41777,2.7289453,-2.6140215,48.797123,0.4665417,-31.460997,-94.335144,0.13363852,1.0944941,-9.449406,0.09449406,0.52447444,70.438705,1.0,-70.438705,1.0,0.84174204,0.0,-31.190208,-94.752945,0.2840206,-30.830357,-94.680824,0.11405808,0.0022680280685424803,2474.033268213272,525000
1.0943652,-9.436528,0.09436528,0.521255,70.0842,1.0,-70.0842,1.0,1.0761268,0.0,-29.844095,-94.797325,2.8801923,-3.1405456,43.466217,0.51789,-29.490944,-94.849785,0.119841754,1.0953268,-9.532678,0.095326774,0.5452924,71.28888,1.0,-71.28888,1.0,1.065654,0.0,-29.652983,-95.42941,0.59110224,-29.349577,-95.49408,0.12250775,0.00227035756111145,2485.3850605487823,530000
1.0947387,-9.473878,0.09473878,0.5305925,70.11026,1.0,-70.11026,1.0,1.0402236,0.0,-30.542427,-95.47558,4.6033235,-4.8317585,62.287663,0.2682495,-30.083359,-95.48239,0.12929845,1.095287,-9.528702,0.09528701,0.5442984,70.3387,1.0,-70.3387,1.0,1.3025129,0.0,-31.00113,-94.1765,0.50943726,-30.632607,-94.22634,0.13006186,0.0022803821086883544,2496.78697681427,535000
1.094779,-9.477903,0.09477903,0.5315987,71.134,1.0,-71.134,1.0,0.8525857,0.0,-29.457916,-95.72821,3.0248423,-2.3877175,48.51217,0.32417142,-29.07976,-95.727715,0.11325118,1.0945485,-9.454851,0.09454851,0.5258357,71.06286,1.0,-71.06286,1.0,1.1176353,0.0,-30.635489,-94.367584,0.35373712,-30.291252,-94.386696,0.14124808,0.0022618778228759764,2508.0963706970215,540000
1.0943714,-9.437145,0.09437145,0.5214094,70.46566,1.0,-70.46566,1.0,0.84920466,0.0,-30.580196,-95.28843,2.2124887,-2.48132,36.10844,0.32279253,-30.217537,-95.26481,0.114686266,1.095385,-9.538492,0.09538491,0.54674584,70.50882,1.0,-70.50882,1.0,0.8411698,0.0,-30.33014,-94.29479,0.27492726,-29.920437,-94.2458,0.12401113,0.002290380048751831,2519.548275709152,545000
1.0948,-9.480005,0.094800055,0.5321244,70.414764,1.0,-70.414764,1.0,1.198649,0.0,-31.403484,-95.3412,7.241562,-7.4777784,77.84488,0.5043171,-31.056639,-95.3255,0.13884592,1.0955049,-9.550487,0.095504865,0.54974455,71.36797,1.0,-71.36797,1.0,1.0900064,0.0,-30.31409,-95.44949,0.34726927,-29.908821,-95.526115,0.15715697,0.002265681791305542,2530.87668967247,550000
1.0941131,-9.411306,0.09411307,0.5149497,71.09478,1.0,-71.09478,1.0,0.98504853,0.0,-31.45882,-94.66354,6.302205,-6.8976297,63.80441,0.2961633,-31.01847,-94.51629,0.12591048,1.0956204,-9.5620365,0.095620364,0.55263203,72.223724,1.0,-72.223724,1.0,1.3015755,0.0,-33.21018,-95.57809,0.48663986,-32.82277,-95.50472,0.109515876,0.00227014799118042,2542.227434396744,555000
1.094466,-9.446604,0.09446603,0.5237739,71.36344,1.0,-71.36344,1.0,1.085323,0.0,-31.568707,-94.98728,3.2607799,-2.6995077,60.20965,0.20565644,-31.157486,-94.95526,0.11388267,1.094439,-9.443903,0.09443903,0.52309877,71.735214,1.0,-71.735214,1.0,0.8840854,0.0,-30.827782,-94.72678,0.33436716,-30.431267,-94.61305,0.120678335,0.0022839347839355467,2553.647114753723,560000
1.0942721,-9.427211,0.09427211,0.51892567,70.829475,1.0,-70.829475,1.0,1.008948,0.0,-31.123674,-95.724205,1.7853032,-1.4262112,30.409369,0.41366142,-30.761486,-95.356384,0.13316576,1.0944718,-9.447184,0.09447182,0.5239186,70.04646,1.0,-70.04646,1.0,1.2940664,0.0,-31.460861,-94.38229,0.29180413,-31.114174,-94.35567,0.12445716,0.0022512351512908937,2564.903295516968,565000
1.0947659,-9.476588,0.09476587,0.53127,69.86926,1.0,-69.86926,1.0,0.85173273,0.0,-30.9757,-95.7819,1.5455353,-2.1185799,35.36278,0.48096016,-30.625942,-95.69337,0.12368493,1.0955998,-9.559984,0.095599845,0.552119,69.56138,0.99999994,-69.56138,1.0,0.97154915,0.0,-30.385826,-94.82144,0.5749724,-30.033009,-94.811165,0.12915596,0.002286877012252808,2576.3376858234406,570000
1.0944091,-9.440908,0.09440908,0.52234995,71.66605,1.0,-71.66605,1.0,0.9203322,0.0,-31.353598,-95.168106,3.7976727,-2.9629016,45.60968,0.2663734,-30.936028,-94.925125,0.1150931,1.0954173,-9.541722,0.095417224,0.54755354,69.88762,1.0,-69.88762,1.0,0.80218685,0.0,-30.087921,-94.37445,0.7113247,-29.713486,-94.37538,0.12935849,0.00227319974899292,2587.7036893367767,575000
1.094769,-9.476897,0.09476897,0.5313473,69.699066,1.0,-69.699066,1.0,0.8475754,0.0,-30.734486,-95.155975,4.599964,-4.113432,46.417904,0.22427547,-30.3256,-95.09948,0.13148452,1.0948333,-9.483327,0.09483327,0.53295475,71.2786,1.0,-71.2786,1.0,0.93037534,0.0,-31.679373,-95.79541,0.31228304,-31.355284,-95.5386,0.15681522,0.0022747645854949952,2599.077517271042,580000
1.0946014,-9.4601345,0.09460135,0.5271567,70.55349,1.0,-70.55349,1.0,0.96451706,0.0,-32.809906,-95.17111,5.6645904,-5.501084,69.017105,0.44985312,-32.422775,-95.1341,0.1490849,1.0950365,-9.503657,0.095036566,0.5380373,72.277405,1.0,-72.277405,1.0,1.0435143,0.0,-32.189827,-94.78214,0.3671195,-31.74784,-94.74396,0.1267171,0.0022605163097381593,2610.3801033496857,585000
1.0948185,-9.481845,0.09481844,0.5325842,70.77517,1.0,-70.77517,1.0,0.88064075,0.0,-31.025661,-94.68674,2.012236,-2.656306,30.318722,0.20380291,-30.651932,-94.58738,0.110028625,1.0951312,-9.513109,0.0951311,0.5404005,71.01111,1.0,-71.01111,1.0,0.9614433,0.0,-30.264416,-95.13937,0.16635044,-29.858795,-95.16526,0.13519229,0.0022727075576782227,2621.7436459064484,590000
1.0953346,-9.533463,0.09533463,0.5454887,71.93996,1.0,-71.93996,1.0,0.8179779,0.0,-30.163034,-95.60872,3.0947485,-2.6763163,36.617104,0.35377547,-29.78317,-95.50578,0.13743573,1.0953157,-9.531572,0.095315725,0.54501605,70.51947,1.0,-70.51947,1.0,1.0459368,0.0,-31.402555,-94.91749,0.5516531,-31.03022,-94.905235,0.14822532,0.0022633977890014647,2633.060639858246,595000
1.0951109,-9.5110855,0.095110856,0.53989434,70.41825,1.0,-70.41825,1.0,1.011826,0.0,-31.33945,-94.85767,1.7761889,-2.749864,43.01538,0.31191188,-31.00035,-94.89028,0.1316947,1.0948603,-9.4860325,0.09486032,0.53363097,71.50859,1.0,-71.50859,1.0,0.76682514,0.0,-29.540142,-95.31769,0.4610733,-29.167007,-95.238716,0.13437733,0.002308024024963379,2644.6007652282715,600000
1.0941914,-9.419151,0.094191514,0.51691085,71.84218,0.99999994,-71.84218,1.0,0.8709454,0.0,-31.367643,-94.40731,3.2130075,-2.6622858,47.09156,0.17242768,-31.020046,-94.344864,0.12572984,1.0949882,-9.498819,0.0949882,0.5368279,71.3925,1.0,-71.3925,1.0,1.0772688,0.0,-30.024126,-94.02234,0.2455029,-29.577,-93.8914,0.1867914,0.045933417558670045,2874.267858505249,605000
