training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0093422,-9.342237,0.009342236,0.4976821,223.95654,1.0,-223.95654,1.0,0.5608832,285.68137,-302.33868,1937.3405,283.2552,497.75864,227.45697,1.8154322,0.028041936,2.6315794,0.5722602,0.015749114,861.468,18.91617,326.32858,307.4124,1.009437,-9.436916,0.0094369175,0.52135205,225.67508,1.0,-225.67508,1.0,0.6088604,285.9774,523.9087,224.54178,2.633828,0.05300381,3.3166416,0.6140675,0.0149002345,861.47577,-2.5877092,329.05118,331.6389,0.003693526792526245,1042.0175507068634,155000
1.0093777,-9.3776865,0.009377687,0.5065446,174.84912,1.0,-174.84912,1.0,0.52972674,108.07435,-114.68476,1113.5563,328.25507,380.23682,177.56352,1.7583935,0.026126117,2.7324088,0.53129965,0.028792027,884.033,21.105303,372.45673,351.3514,1.0094751,-9.475119,0.009475119,0.53090274,172.0124,1.0,-172.0124,1.0,0.54077053,336.07303,370.4024,169.36636,0.86950386,0.027700227,3.0553665,0.5437849,0.0395097,884.00183,19.713041,380.27313,360.5601,0.003691710662841797,1060.4761095046997,160000
1.0093591,-9.359144,0.009359145,0.501909,232.64398,0.99999994,-232.64398,1.0,0.60585845,226.15765,-213.0784,1702.4456,275.81207,550.27295,236.77177,2.0198762,0.040289473,2.6310253,0.6258383,0.02457851,857.79443,8.329637,318.7018,310.37216,1.0094736,-9.473525,0.009473526,0.5305042,236.80447,1.0,-236.80447,1.0,0.6055192,269.2627,552.4244,244.18962,0.8411051,0.045795873,3.0226872,0.6133336,0.015122001,857.7609,3.6061366,312.15076,308.54462,0.003693015384674072,1078.9411916732788,165000
1.009404,-9.403927,0.009403927,0.51310456,241.37311,1.0,-241.37311,1.0,0.62290573,416.77927,-387.65128,2153.422,270.47006,559.5645,242.85327,3.0047662,0.04605277,2.6482446,0.62014866,0.02291236,854.23016,3.3718445,313.18158,309.80972,1.009414,-9.413891,0.009413891,0.51559556,238.98816,1.0000001,-238.98816,1.0,0.6102177,269.0899,566.6278,244.87302,1.2554346,0.050550576,3.528584,0.6218629,0.015194586,854.10803,-0.470251,311.79532,312.26556,0.0036910361766815183,1097.3963785171509,170000
1.0094123,-9.412323,0.009412324,0.5152037,236.95874,1.0,-236.95874,1.0,0.6127051,233.5697,-267.6833,1601.2355,273.54437,544.8893,239.19777,0.9519599,0.048567858,2.652597,0.6126913,0.024630038,860.45355,1.2322927,316.56705,315.33475,1.0094932,-9.493231,0.009493232,0.53543067,239.6295,1.0,-239.6295,1.0,0.62728155,271.92395,551.739,241.00652,2.7645624,0.052406657,3.7085567,0.63463557,0.017923785,860.4023,-2.070693,314.9441,317.01477,0.0036906396865844728,1115.8495817184448,175000
1.0094372,-9.437236,0.009437235,0.5214318,233.4194,1.0,-233.4194,1.0,0.61050427,162.7202,-156.29651,1358.9869,275.55548,550.6693,237.25667,1.678058,0.03645583,3.0021696,0.61396635,0.014321146,859.65875,11.643366,318.53842,306.89505,1.0094928,-9.492613,0.009492613,0.53527606,239.30516,1.0000001,-239.30516,1.0,0.6162032,273.5577,569.9796,240.13388,0.9155878,0.04880559,3.047349,0.62876344,0.020602828,859.6358,1.0267576,316.53952,315.51276,0.003693116569519043,1134.3151714801788,180000
1.0094303,-9.430176,0.009430176,0.5196668,244.02457,1.0000001,-244.02457,1.0,0.6127922,410.2557,-534.0912,2396.103,271.76587,577.87555,241.7309,1.995179,0.050302185,3.0075974,0.61750364,0.020642754,859.4358,-0.25970808,314.73767,314.99738,1.0094831,-9.483097,0.009483098,0.53289735,234.59268,1.0,-234.59268,1.0,0.6059048,268.64044,574.8006,245.1578,1.2506303,0.061921686,3.2563913,0.61283123,0.02407413,859.35547,-10.244966,311.60822,321.85318,0.0036908615112304687,1152.76948428154,185000
1.0094455,-9.445513,0.009445512,0.5235009,240.21909,1.0,-240.21909,1.0,0.62226826,244.76645,-298.73676,2058.3723,267.7627,563.8248,246.28844,0.7877348,0.05186074,3.306909,0.6243337,0.013231321,868.0168,-1.6151516,311.16354,312.7787,1.0094932,-9.493076,0.009493077,0.53539217,242.31845,1.0000001,-242.31845,1.0,0.60892224,277.50336,557.8437,235.58157,2.489755,0.03647255,2.4567497,0.6082641,0.014956153,868.016,11.742043,320.90414,309.1621,0.0036937018394470216,1171.2379984855652,190000
1.009389,-9.388869,0.00938887,0.5093403,242.67139,1.0000001,-242.67139,1.0,0.6399911,452.11597,-360.2192,2515.9766,274.59396,569.8283,238.1217,0.75132054,0.052420378,3.6028953,0.6475743,0.013760982,858.63086,-2.0782104,317.5255,319.60373,1.0094435,-9.4435,0.009443499,0.52299774,242.33873,1.0,-242.33873,1.0,0.6397438,273.74188,616.2412,240.08472,1.9596193,0.063658044,3.1685693,0.64340127,0.011881914,858.6059,-11.726876,316.67218,328.39905,0.0036911000728607176,1189.6935036182404,195000
1.0093912,-9.391182,0.009391182,0.5099184,235.75685,1.0,-235.75685,1.0,0.6399445,237.0391,-234.08853,2039.857,277.34628,563.1994,235.5119,0.17414755,0.05456698,2.7194893,0.642944,0.010660843,860.20984,-3.92856,320.35678,324.28534,1.0094652,-9.465157,0.009465158,0.5284122,248.0773,1.0,-248.0773,1.0,0.6081889,271.04022,554.20886,242.2021,0.969747,0.04288976,3.745482,0.6050452,0.0304954,860.2312,6.1164517,314.0518,307.93533,0.0036915643215179443,1208.1513311862946,200000
