training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.000718,-20.007193,2.000719,0.06756986,72.10419,0.99999905,-72.10412,1.0,3.4530013,0.0,-54.371944,-134.55382,2.690346,-2.0313873,76.47833,0.25721622,-53.99243,-134.24846,0.17120495,3.0071082,-20.071087,2.0071087,0.073655054,71.7405,0.9999996,-71.74047,1.0,3.814587,0.0,-54.354164,-135.91972,0.37648326,-53.911816,-136.10916,0.17368358,0.002295218563079834,1194.1875205039978,170000
3.0044515,-20.044533,2.0044532,0.07112606,70.159454,0.9999983,-70.15933,1.0,5.933447,0.0,-54.092667,-136.85414,4.142225,-5.293893,129.26863,0.29050052,-53.700375,-136.97278,0.3864741,3.0092146,-20.092146,2.0092146,0.07566061,68.986694,1.0,-68.986694,1.0,4.951012,0.0,-52.66061,-137.4105,0.32174402,-52.306534,-137.08134,0.31014505,0.002309866428375244,1205.7368576526642,175000
3.0002613,-20.002628,2.000263,0.06713531,73.21575,0.99999833,-73.21563,1.0,2.614668,0.0,-54.313824,-135.63205,2.9657893,-2.3134136,78.23999,0.49329674,-53.898617,-135.34308,0.10830557,3.0080438,-20.080439,2.0080438,0.074545644,70.63512,1.0,-70.63512,1.0,2.5966446,0.0,-55.22148,-137.23747,0.18430533,-54.854538,-136.49248,0.13194561,0.002333521747589111,1217.4044711589813,180000
3.0018876,-20.018877,2.0018876,0.068682656,71.76593,1.0,-71.76593,1.0,3.4647527,0.0,-54.881195,-136.87346,2.4893517,-3.5985885,102.70094,0.34545064,-54.575523,-136.94556,0.15227821,3.007236,-20.07236,2.007236,0.0737762,70.484726,1.0,-70.484726,1.0,2.6386583,0.0,-53.41019,-135.92065,0.23797442,-53.046837,-135.61533,0.13981155,0.0023158679008483886,1228.9838156700134,185000
3.0041127,-20.041134,2.0041134,0.070802376,70.71472,0.99999934,-70.714676,1.0,2.9150088,0.0,-52.589542,-137.33284,5.016011,-5.561558,95.68644,0.31414866,-52.263412,-137.03767,0.2978707,3.0098312,-20.098326,2.0098326,0.07624925,69.462105,0.99999857,-69.462006,1.0,3.2157502,0.0,-53.74488,-137.9686,0.3892655,-53.42309,-137.78767,0.18657851,0.002327940559387207,1240.623523235321,190000
3.0007749,-20.00775,2.0007749,0.067622855,73.2968,1.0,-73.2968,1.0,2.1949337,0.0,-53.087105,-135.32852,2.124494,-1.7758518,63.191063,0.26855993,-52.744827,-135.4642,0.1214018,3.0054011,-20.054008,2.0054011,0.07202866,70.355774,1.0,-70.355774,1.0,2.1267688,0.0,-55.056732,-137.62634,0.16648069,-54.730225,-137.50882,0.10081573,0.002320539379119873,1252.2262253761292,195000
3.001223,-20.01223,2.001223,0.06804954,71.4043,1.0,-71.4043,1.0,2.2069392,0.0,-54.015556,-136.88037,2.4848058,-2.1498258,83.61667,0.49314082,-53.695694,-136.3033,0.13583797,3.0075626,-20.075626,2.0075626,0.07408742,71.289734,1.0,-71.289734,1.0,1.7352872,0.0,-51.994522,-137.51003,0.1365509,-51.68225,-137.22006,0.11071738,0.002285345458984375,1263.6529576778412,200000
3.0023558,-20.023666,2.0023668,0.0691389,72.24495,0.999989,-72.244156,1.0,4.9694004,0.0,-50.52084,-135.85738,4.276225,-5.688152,104.83969,0.17118976,-50.18708,-135.4666,0.29997247,3.0101185,-20.101242,2.0101242,0.07652699,71.08516,0.9999942,-71.08475,1.0,5.757614,0.0,-52.302753,-134.78166,0.15366668,-51.89535,-134.93178,0.45102966,0.08057797341346741,1666.5428297519684,205000
3.001,-20.009998,2.001,0.06783711,70.50993,1.0,-70.50993,1.0,3.9654539,0.0,-50.64824,-139.05627,4.5407805,-5.8707557,103.709755,0.80490243,-50.30277,-138.77063,0.15888585,3.0047793,-20.047792,2.0047793,0.07143645,74.35586,0.99999994,-74.35586,1.0,3.7569637,0.0,-53.496304,-134.20833,0.35539,-53.189285,-134.60088,0.17054382,0.0022989780426025393,1678.0377252101898,210000
3.0027413,-20.027416,2.0027413,0.06949582,71.40935,1.0,-71.40935,1.0,2.712442,0.0,-54.351418,-136.88405,3.44295,-1.9801406,110.937515,0.30945033,-53.956524,-136.47249,0.13328023,3.0053365,-20.053375,2.0053377,0.0719683,70.21077,0.99999875,-70.21068,1.0,2.52804,0.0,-53.946655,-136.65549,0.31415227,-53.63456,-136.67827,0.1419468,0.0023159525394439696,1689.6174926757812,215000
3.0012145,-20.012146,2.0012145,0.06804161,70.29132,1.0,-70.29132,1.0,2.2665524,0.0,-50.111137,-137.92453,1.5648932,-2.1519775,48.275906,0.23374315,-49.78078,-138.03542,0.14346302,3.0064576,-20.064583,2.0064583,0.07303567,69.65881,0.9999993,-69.65876,1.0,2.604711,0.0,-56.034683,-136.9229,0.18800704,-55.637936,-136.01613,0.16056801,0.002338017654418945,1701.3075859546661,220000
3.0029402,-20.029402,2.0029402,0.06968502,73.09644,0.99999994,-73.096436,1.0,2.5136936,0.0,-55.026253,-137.69115,2.9415588,-4.123282,90.65855,0.2049205,-54.704414,-137.37619,0.18693289,3.0073636,-20.073652,2.0073652,0.073899366,70.774254,0.9999983,-70.77413,1.0,2.4498212,0.0,-53.70851,-141.2119,0.20374142,-53.372566,-141.04681,0.1474857,0.002251616859436035,1712.565675497055,225000
3.003173,-20.03173,2.003173,0.06990682,72.56258,1.0,-72.56258,1.0,2.3377137,0.0,-53.629616,-136.84726,2.6592133,-2.0143106,61.5655,0.30175686,-53.315723,-136.44308,0.11718245,3.005694,-20.056942,2.0056944,0.07230796,73.661545,0.9999995,-73.66151,1.0,2.425165,0.0,-54.414413,-137.90184,0.23627631,-54.005817,-137.7201,0.14677247,0.0022978484630584717,1724.0549232959747,230000
